Date,Sell Price,Mayor_Aatrox,Mayor_Cole,Mayor_Derpy,Mayor_Diana,Mayor_Diaz,Mayor_Finnegan,Mayor_Foxy,Mayor_Jerry,Mayor_Marina,Mayor_Paul,Mayor_Scorpius,Price_Change_Percent
2023-08-06 12:00:00,1534756.5,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-06 18:00:00,1550876.6,0,0,0,0,0,0,0,0,0,0,0,1.05
2023-08-07 00:00:00,1541614.9,0,0,0,0,0,0,0,0,0,0,0,-0.6
2023-08-07 06:00:00,1534765.9,0,0,0,0,0,0,0,0,0,0,0,-0.44
2023-08-07 12:00:00,1498857.6,0,0,0,0,0,0,0,0,0,0,0,-2.34
2023-08-07 18:00:00,1490007.5,0,0,0,0,0,0,0,0,0,0,0,-0.59
2023-08-08 00:00:00,1548463.2,0,0,0,0,0,0,0,0,0,0,0,3.92
2023-08-08 06:00:00,1535220.4,0,0,0,0,0,0,0,0,0,0,0,-0.86
2023-08-08 12:00:00,1497103.5,0,0,0,0,0,0,0,0,0,0,0,-2.48
2023-08-08 18:00:00,1502252.7,0,0,0,0,0,0,0,0,0,0,0,0.34
2023-08-09 00:00:00,1507143.1,0,0,0,0,0,0,0,0,0,0,0,0.33
2023-08-09 06:00:00,1507142.0,0,0,0,0,0,0,0,0,0,0,0,-0.0
2023-08-09 12:00:00,1497109.5,0,0,0,0,0,0,0,0,0,0,0,-0.67
2023-08-09 18:00:00,1517077.4,0,0,0,0,0,0,0,0,0,0,0,1.33
2023-08-10 00:00:00,1502499.4,0,0,0,0,0,0,0,0,0,0,0,-0.96
2023-08-10 06:00:00,1497107.7,0,0,0,0,0,0,0,0,0,0,0,-0.36
2023-08-10 12:00:00,1497107.8,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-10 18:00:00,1501488.9,0,0,0,0,0,0,0,0,0,0,0,0.29
2023-08-11 00:00:00,1501491.1,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-11 06:00:00,1500000.4,0,0,0,0,0,0,0,0,0,0,0,-0.1
2023-08-11 12:00:00,1500001.3,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-11 18:00:00,1500007.7,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-12 00:00:00,1119797.4,0,0,0,0,0,0,0,0,0,0,0,-25.35
2023-08-12 06:00:00,1224590.5,0,0,0,0,0,0,0,0,0,0,0,9.36
2023-08-12 12:00:00,1375797.5,0,0,0,0,0,0,0,0,0,0,0,12.35
2023-08-12 18:00:00,1430247.1,0,0,0,0,0,0,0,0,0,0,0,3.96
2023-08-13 00:00:00,1452280.8,0,0,0,0,0,0,0,0,0,0,0,1.54
2023-08-13 06:00:00,1502003.9,0,0,0,0,0,0,0,0,0,0,0,3.42
2023-08-13 12:00:00,1511562.1,0,0,0,0,0,0,0,0,0,0,0,0.64
2023-08-13 18:00:00,1511563.4,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-14 00:00:00,1515991.0,0,0,0,0,0,0,0,0,0,0,0,0.29
2023-08-14 06:00:00,1300004.6,0,0,0,0,0,0,0,0,0,0,0,-14.25
2023-08-14 12:00:00,1540000.1,0,0,0,0,0,0,0,0,0,0,0,18.46
2023-08-14 18:00:00,1550001.9,0,0,0,0,0,0,0,0,0,0,0,0.65
2023-08-15 00:00:00,1509756.2,0,0,0,0,0,0,0,0,0,0,0,-2.6
2023-08-15 06:00:00,1341394.7,0,0,0,0,0,0,0,0,0,0,0,-11.15
2023-08-15 12:00:00,1540000.1,0,0,0,0,0,0,0,0,0,0,0,14.81
2023-08-15 18:00:00,1400002.6,0,0,0,0,0,0,0,0,0,0,0,-9.09
2023-08-16 00:00:00,1409919.6,0,0,0,0,0,0,0,0,0,0,0,0.71
2023-08-16 06:00:00,1419436.1,0,0,0,0,0,0,0,0,0,0,0,0.67
2023-08-16 12:00:00,1540000.8,0,0,0,0,0,0,0,0,0,0,0,8.49
2023-08-16 18:00:00,1419440.9,0,0,0,0,0,0,0,0,0,0,0,-7.83
2023-08-17 00:00:00,1419444.1,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-17 06:00:00,1419449.2,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-17 12:00:00,1540000.3,0,0,0,0,0,0,0,0,0,0,0,8.49
2023-08-17 18:00:00,1446574.2,0,0,0,0,0,0,0,0,0,0,0,-6.07
2023-08-18 00:00:00,1386063.6,0,0,0,0,0,0,0,0,0,0,0,-4.18
2023-08-18 06:00:00,1460702.2,0,0,0,0,0,0,0,0,0,0,0,5.38
2023-08-18 12:00:00,1488826.2,0,0,0,0,0,0,0,0,0,0,0,1.93
2023-08-18 18:00:00,1488831.7,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-19 00:00:00,1488833.5,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-19 06:00:00,1400001.6,0,0,0,0,0,0,0,0,0,0,0,-5.97
2023-08-19 12:00:00,1505003.5,0,0,0,0,0,0,0,0,0,0,0,7.5
2023-08-19 18:00:00,1514273.3,0,0,0,0,0,0,0,0,0,0,0,0.62
2023-08-20 00:00:00,1533645.9,0,0,0,0,0,0,0,0,0,0,0,1.28
2023-08-20 06:00:00,1547003.1,0,0,0,0,0,0,0,0,0,0,0,0.87
2023-08-20 12:00:00,940838.3,0,0,0,0,0,0,0,0,0,0,0,-39.18
2023-08-20 18:00:00,1176646.5,0,0,0,0,0,0,0,0,0,0,0,25.06
2023-08-21 00:00:00,1249800.9,0,0,0,0,0,0,0,0,0,0,0,6.22
2023-08-21 06:00:00,1353390.7,0,0,0,0,0,0,0,0,0,0,0,8.29
2023-08-21 12:00:00,1367693.2,0,0,0,0,0,0,0,0,0,0,0,1.06
2023-08-21 18:00:00,1386568.7,0,0,0,0,0,0,0,0,0,0,0,1.38
2023-08-22 00:00:00,1444211.5,0,0,0,0,0,0,0,0,0,0,0,4.16
2023-08-22 06:00:00,1437090.2,0,0,0,0,0,0,0,0,0,0,0,-0.49
2023-08-22 12:00:00,1420001.2,0,0,0,0,0,0,0,0,0,0,0,-1.19
2023-08-22 18:00:00,1420005.3,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-23 00:00:00,1428023.4,0,0,0,0,0,0,0,0,0,0,0,0.56
2023-08-23 06:00:00,1435645.5,0,0,0,0,0,0,0,0,0,0,0,0.53
2023-08-23 12:00:00,1447731.2,0,0,0,0,0,0,0,0,0,0,0,0.84
2023-08-23 18:00:00,1447733.4,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-24 00:00:00,1447227.8,0,0,0,0,0,0,0,0,0,0,0,-0.03
2023-08-24 06:00:00,1447228.8,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-24 12:00:00,1453169.1,0,0,0,0,0,0,0,0,0,0,0,0.41
2023-08-24 18:00:00,1420001.2,0,0,0,0,0,0,0,0,0,0,0,-2.28
2023-08-25 00:00:00,1386574.7,0,0,0,0,0,0,0,0,0,0,0,-2.35
2023-08-25 06:00:00,1386568.5,0,0,0,0,0,0,0,0,0,0,0,-0.0
2023-08-25 12:00:00,1414637.2,0,0,0,0,0,0,0,0,0,0,0,2.02
2023-08-25 18:00:00,1468932.8,0,0,0,0,0,0,0,0,0,0,0,3.84
2023-08-26 00:00:00,1525002.6,0,0,0,0,0,0,0,0,0,0,0,3.82
2023-08-26 06:00:00,1495000.1,0,0,0,0,0,0,0,0,0,0,0,-1.97
2023-08-26 12:00:00,1474203.8,0,0,0,0,0,0,0,0,0,0,0,-1.39
2023-08-26 18:00:00,1600000.5,0,0,0,0,0,0,0,0,0,0,0,8.53
2023-08-27 00:00:00,1529600.6,0,0,0,0,0,0,0,0,0,0,0,-4.4
2023-08-27 06:00:00,1426892.1,0,0,0,0,0,0,0,0,0,0,0,-6.71
2023-08-27 12:00:00,1453589.0,0,0,0,0,0,0,0,0,0,0,0,1.87
2023-08-27 18:00:00,1458784.2,0,0,0,0,0,0,0,0,0,0,0,0.36
2023-08-28 00:00:00,1453597.1,0,0,0,0,0,0,0,0,0,0,0,-0.36
2023-08-28 06:00:00,1464873.8,0,0,0,0,0,0,0,0,0,0,0,0.78
2023-08-28 12:00:00,1472330.8,0,0,0,0,0,0,0,0,0,0,0,0.51
2023-08-28 18:00:00,1485005.9,0,0,0,0,0,0,0,0,0,0,0,0.86
2023-08-29 00:00:00,1518584.3,0,0,0,0,0,0,0,0,0,0,0,2.26
2023-08-29 06:00:00,1550452.2,0,0,0,0,0,0,0,0,0,0,0,2.1
2023-08-29 12:00:00,1513080.4,0,0,0,0,0,0,0,0,0,0,0,-2.41
2023-08-29 18:00:00,1501577.2,0,0,0,0,0,0,0,0,0,0,0,-0.76
2023-08-30 00:00:00,1520001.2,0,0,0,0,0,0,0,0,0,0,0,1.23
2023-08-30 06:00:00,1550000.3,0,0,0,0,0,0,0,0,0,0,0,1.97
2023-08-30 12:00:00,1552672.1,0,0,0,0,0,0,0,0,0,0,0,0.17
2023-08-30 18:00:00,1550001.2,0,0,0,0,0,0,0,0,0,0,0,-0.17
2023-08-31 00:00:00,1448760.0,0,0,0,0,0,0,0,0,0,0,0,-6.53
2023-08-31 06:00:00,1462333.3,0,0,0,0,0,0,0,0,0,0,0,0.94
2023-08-31 12:00:00,1484737.5,0,0,0,0,0,0,0,0,0,0,0,1.53
2023-08-31 18:00:00,1568568.2,0,0,0,0,0,0,0,0,0,0,0,5.65
2023-09-01 00:00:00,1524070.9,0,0,0,0,0,0,0,0,0,0,0,-2.84
2023-09-01 06:00:00,1531817.0,0,0,0,0,0,0,0,0,0,0,0,0.51
2023-09-01 12:00:00,1455721.0,0,0,0,0,0,0,0,0,0,0,0,-4.97
2023-09-01 18:00:00,1428318.3,0,0,0,0,0,0,0,0,0,0,0,-1.88
2023-09-02 00:00:00,1437300.9,0,0,0,0,0,0,0,0,0,0,0,0.63
2023-09-02 06:00:00,1462680.4,0,0,0,0,0,0,0,0,0,0,0,1.77
2023-09-02 12:00:00,1482848.9,0,0,0,0,0,0,0,0,0,0,0,1.38
2023-09-02 18:00:00,1503154.6,0,0,0,0,0,0,0,0,0,0,0,1.37
2023-09-03 00:00:00,1550000.3,0,0,0,0,0,0,0,0,0,0,0,3.12
2023-09-03 06:00:00,1507997.3,0,0,0,0,0,0,0,0,0,0,0,-2.71
2023-09-03 12:00:00,1507997.4,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-03 18:00:00,1469549.4,0,0,0,0,0,0,0,0,0,0,0,-2.55
2023-09-04 00:00:00,1500743.6,0,0,0,0,0,0,0,0,0,0,0,2.12
2023-09-04 06:00:00,1486917.2,0,0,0,0,0,0,0,0,0,0,0,-0.92
2023-09-04 12:00:00,1385663.0,0,0,0,0,0,0,0,0,0,0,0,-6.81
2023-09-04 18:00:00,1406568.7,0,0,0,0,0,0,0,0,0,0,0,1.51
2023-09-05 00:00:00,1457814.1,0,0,0,0,0,0,0,0,0,0,0,3.64
2023-09-05 06:00:00,1457814.8,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-05 12:00:00,1457815.7,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-05 18:00:00,1520643.4,0,0,0,0,0,0,0,0,0,0,0,4.31
2023-09-06 00:00:00,1531617.9,0,0,0,0,0,0,0,0,0,0,0,0.72
2023-09-06 06:00:00,1500000.2,0,0,0,0,0,0,0,0,0,0,0,-2.06
2023-09-06 12:00:00,1516579.6,0,0,0,0,0,0,0,0,0,0,0,1.11
2023-09-06 18:00:00,1545041.8,0,0,0,0,0,0,0,0,0,0,0,1.88
2023-09-07 00:00:00,1545042.3,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-07 06:00:00,1551296.3,0,0,0,0,0,0,0,0,0,0,0,0.4
2023-09-07 12:00:00,1551299.0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-07 18:00:00,1350002.4,0,0,0,0,0,0,0,0,0,0,0,-12.98
2023-09-08 00:00:00,1450004.7,0,0,0,0,0,0,0,0,0,0,0,7.41
2023-09-08 06:00:00,1500000.0,0,0,0,0,0,0,0,0,0,0,0,3.45
2023-09-08 12:00:00,1382012.7,0,0,0,0,0,0,0,0,0,0,0,-7.87
2023-09-08 18:00:00,1550000.4,0,0,0,0,0,0,0,0,0,0,0,12.16
2023-09-09 00:00:00,1422949.3,0,0,0,0,0,0,0,0,0,0,0,-8.2
2023-09-09 06:00:00,1422951.7,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-09 12:00:00,1488143.0,0,0,0,0,0,0,0,0,0,0,0,4.58
2023-09-09 18:00:00,1570003.5,0,0,0,0,0,0,0,0,0,0,0,5.5
2023-09-10 00:00:00,1585352.3,0,0,0,0,0,0,0,0,0,0,0,0.98
2023-09-10 06:00:00,1344241.9,0,0,0,0,0,0,0,0,0,0,0,-15.21
2023-09-10 12:00:00,1486223.0,0,0,0,0,0,0,0,0,0,0,0,10.56
2023-09-10 18:00:00,1450002.0,0,0,0,0,0,0,0,0,0,0,0,-2.44
2023-09-11 00:00:00,1457504.4,0,0,0,0,0,0,0,0,0,0,0,0.52
2023-09-11 06:00:00,1485546.1,0,0,0,0,0,0,0,0,0,0,0,1.92
2023-09-11 12:00:00,1485548.8,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-11 18:00:00,1500000.4,0,0,0,0,0,0,0,0,0,0,0,0.97
2023-09-12 00:00:00,1526990.6,0,0,0,0,0,0,0,0,0,0,0,1.8
2023-09-12 06:00:00,1485547.4,0,0,0,0,0,0,0,0,0,0,0,-2.71
2023-09-12 12:00:00,1490032.5,0,0,0,0,0,0,0,0,0,0,0,0.3
2023-09-12 18:00:00,1514965.0,0,0,0,0,0,0,0,0,0,0,0,1.67
2023-09-13 00:00:00,1485547.7,0,0,0,0,0,0,0,0,0,0,0,-1.94
2023-09-13 06:00:00,1501583.5,0,0,0,0,0,0,0,0,0,0,0,1.08
2023-09-13 12:00:00,1485549.3,0,0,0,0,0,0,0,0,0,0,0,-1.07
2023-09-13 18:00:00,1490859.8,0,0,0,0,0,0,0,0,0,0,0,0.36
2023-09-14 00:00:00,1519225.6,0,0,0,0,0,0,0,0,0,0,0,1.9
2023-09-14 06:00:00,1493624.9,0,0,0,0,0,0,0,0,0,0,0,-1.69
2023-09-14 12:00:00,1501299.3,0,0,0,0,0,0,0,0,0,0,0,0.51
2023-09-14 18:00:00,1501299.0,0,0,0,0,0,0,0,0,0,0,0,-0.0
2023-09-15 00:00:00,1539000.0,0,0,0,0,0,0,0,0,0,0,0,2.51
2023-09-15 06:00:00,1539001.8,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-15 12:00:00,1516851.9,0,0,0,0,0,0,0,0,0,0,0,-1.44
2023-09-15 18:00:00,1513920.9,0,0,0,0,0,0,0,0,0,0,0,-0.19
2023-09-16 00:00:00,1508584.4,0,0,0,0,0,0,0,0,0,0,0,-0.35
2023-09-16 06:00:00,1491914.4,0,0,0,0,0,0,0,0,0,0,0,-1.11
2023-09-16 12:00:00,1550000.6,0,0,0,0,0,0,0,0,0,0,0,3.89
2023-09-16 18:00:00,1502456.8,0,0,0,0,0,0,0,0,0,0,0,-3.07
2023-09-17 00:00:00,1485549.0,0,0,0,0,0,0,0,0,0,0,0,-1.13
2023-09-17 06:00:00,1491270.6,0,0,0,0,0,0,0,0,0,0,0,0.39
2023-09-17 12:00:00,1505003.5,0,0,0,0,0,0,0,0,0,0,0,0.92
2023-09-17 18:00:00,1404730.5,0,0,0,0,0,0,0,0,0,0,0,-6.66
2023-09-18 00:00:00,1424450.9,0,0,0,0,0,0,0,0,0,0,0,1.4
2023-09-18 06:00:00,1433232.8,0,0,0,0,0,0,0,0,0,0,0,0.62
2023-09-18 12:00:00,1427818.7,0,0,0,0,0,0,0,0,0,0,0,-0.38
2023-09-18 18:00:00,1514263.0,0,0,0,0,0,0,0,0,0,0,0,6.05
2023-09-19 00:00:00,1427819.0,0,0,0,0,0,0,0,0,0,0,0,-5.71
2023-09-19 06:00:00,1430857.6,0,0,0,0,0,0,0,0,0,0,0,0.21
2023-09-19 12:00:00,1400000.4,0,0,0,0,0,0,0,0,0,0,0,-2.16
2023-09-19 18:00:00,1406403.7,0,0,0,0,0,0,0,0,0,0,0,0.46
2023-09-20 00:00:00,1444267.9,0,0,0,0,0,0,0,0,0,0,0,2.69
2023-09-20 06:00:00,1450122.1,0,0,0,0,0,0,0,0,0,0,0,0.41
2023-09-20 12:00:00,1440947.0,0,0,0,0,0,0,0,0,0,0,0,-0.63
2023-09-20 18:00:00,1447423.4,0,0,0,0,0,0,0,0,0,0,0,0.45
2023-09-21 00:00:00,1461140.7,0,0,0,0,0,0,0,0,0,0,0,0.95
2023-09-21 06:00:00,1464484.4,0,0,0,0,0,0,0,0,0,0,0,0.23
2023-09-21 12:00:00,1466000.7,0,0,0,0,0,0,0,0,0,0,0,0.1
2023-09-21 18:00:00,1377985.5,0,0,0,0,0,0,0,0,0,0,0,-6.0
2023-09-22 00:00:00,1370966.6,0,0,0,0,0,0,0,0,0,0,0,-0.51
2023-09-22 06:00:00,1378823.1,0,0,0,0,0,0,0,0,0,0,0,0.57
2023-09-22 12:00:00,1386289.0,0,0,0,0,0,0,0,0,0,0,0,0.54
2023-09-22 18:00:00,1484037.5,0,0,0,0,0,0,0,0,0,0,0,7.05
2023-09-23 00:00:00,1430389.5,0,0,0,0,0,0,0,0,0,0,0,-3.62
2023-09-23 06:00:00,1503281.6,0,0,0,0,0,0,0,0,0,0,0,5.1
2023-09-23 12:00:00,1503285.3,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-23 18:00:00,1551103.2,0,0,0,0,0,0,0,0,0,0,0,3.18
2023-09-24 00:00:00,1500003.8,0,0,0,0,0,0,0,0,0,0,0,-3.29
2023-09-24 06:00:00,1391799.2,0,0,0,0,0,0,0,0,0,0,0,-7.21
2023-09-24 12:00:00,1578531.6,0,0,0,0,0,0,0,0,0,0,0,13.42
2023-09-24 18:00:00,1490303.8,0,0,0,0,0,0,0,0,0,0,0,-5.59
2023-09-25 00:00:00,1482148.4,0,0,0,0,0,0,0,0,0,0,0,-0.55
2023-09-25 06:00:00,1487723.7,0,0,0,0,0,0,0,0,0,0,0,0.38
2023-09-25 12:00:00,1516543.6,0,0,0,0,0,0,0,0,0,0,0,1.94
2023-09-25 18:00:00,1528943.3,0,0,0,0,0,0,0,0,0,0,0,0.82
2023-09-26 00:00:00,1587279.8,0,0,0,0,0,0,0,0,0,0,0,3.82
2023-09-26 06:00:00,1595369.1,0,0,0,0,0,0,0,0,0,0,0,0.51
2023-09-26 12:00:00,1584298.6,0,0,0,0,0,0,0,0,0,0,0,-0.69
2023-09-26 18:00:00,1521516.2,0,0,0,0,0,0,0,0,0,0,0,-3.96
2023-09-27 00:00:00,1529091.9,0,0,0,0,0,0,0,0,0,0,0,0.5
2023-09-27 06:00:00,1491692.2,0,0,0,0,0,0,0,0,0,0,0,-2.45
2023-09-27 12:00:00,1509366.1,0,0,0,0,0,0,0,0,0,0,0,1.18
2023-09-27 18:00:00,1509367.4,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-28 00:00:00,1557595.7,0,0,0,0,0,0,0,0,0,0,0,3.2
2023-09-28 06:00:00,1482149.7,0,0,0,0,0,0,0,0,0,0,0,-4.84
2023-09-28 12:00:00,1482155.4,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-28 18:00:00,1470001.8,0,0,0,0,0,0,0,0,0,0,0,-0.82
2023-09-29 00:00:00,1511489.7,0,0,0,0,0,0,0,0,0,0,0,2.82
2023-09-29 06:00:00,1480000.8,0,0,0,0,0,0,0,0,0,0,0,-2.08
2023-09-29 12:00:00,1487875.5,0,0,0,0,0,0,0,0,0,0,0,0.53
2023-09-29 18:00:00,1525000.7,0,0,0,0,0,0,0,0,0,0,0,2.5
2023-09-30 00:00:00,1540264.9,0,0,0,0,0,0,0,0,0,0,0,1.0
2023-09-30 06:00:00,1540265.7,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-30 12:00:00,1549999.7,0,0,0,0,0,0,0,0,0,0,0,0.63
2023-09-30 18:00:00,1477705.9,0,0,0,0,0,0,0,0,0,0,0,-4.66
2023-10-01 00:00:00,1084235.3,0,0,0,0,0,0,0,0,0,0,0,-26.63
2023-10-01 06:00:00,1243509.7,0,0,0,0,0,0,0,0,0,0,0,14.69
2023-10-01 12:00:00,1412645.5,0,0,0,0,0,0,0,0,0,0,0,13.6
2023-10-01 18:00:00,1448710.1,0,0,0,0,0,0,0,0,0,0,0,2.55
2023-10-02 00:00:00,1514390.4,0,0,0,0,0,0,0,0,0,0,0,4.53
2023-10-02 06:00:00,1400000.9,0,0,0,0,0,0,0,0,0,0,0,-7.55
2023-10-02 12:00:00,1540802.9,0,0,0,0,0,0,0,0,0,0,0,10.06
2023-10-02 18:00:00,1422430.2,0,0,0,0,0,0,0,0,0,0,0,-7.68
2023-10-03 00:00:00,1452051.8,0,0,0,0,0,0,0,0,0,0,0,2.08
2023-10-03 06:00:00,1452058.0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-10-03 12:00:00,1500000.8,0,0,0,0,0,0,0,0,0,0,0,3.3
2023-10-03 18:00:00,1482464.3,0,0,0,0,0,0,0,0,0,0,0,-1.17
2023-10-04 00:00:00,1468393.6,0,0,0,0,0,0,0,0,0,0,0,-0.95
2023-10-04 06:00:00,1468395.4,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-10-04 12:00:00,1468394.8,0,0,0,0,0,0,0,0,0,0,0,-0.0
2023-10-04 18:00:00,1466799.3,0,0,0,0,0,0,0,0,0,0,0,-0.11
2023-10-05 00:00:00,1410005.5,0,0,0,0,0,0,0,0,0,0,0,-3.87
2023-10-05 06:00:00,1420291.0,0,0,0,0,0,0,0,0,0,0,0,0.73
2023-10-05 12:00:00,1420292.1,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-10-05 18:00:00,1500004.3,0,0,0,0,0,0,0,0,0,0,0,5.61
2023-10-06 00:00:00,1425000.0,0,0,0,0,0,0,0,0,0,0,0,-5.0
2023-10-06 06:00:00,1443665.1,0,0,0,0,0,0,0,0,0,0,0,1.31
2023-10-06 12:00:00,1453082.8,0,0,0,0,0,0,0,0,0,0,0,0.65
2023-10-06 18:00:00,1548232.5,0,0,0,0,0,0,0,0,0,0,0,6.55
2023-10-07 00:00:00,1425006.8,0,0,0,0,0,0,0,0,0,0,0,-7.96
2023-10-07 06:00:00,1436915.7,0,0,0,0,0,0,0,0,0,0,0,0.84
2023-10-07 12:00:00,1477527.8,0,0,0,0,0,0,0,0,0,0,0,2.83
2023-10-07 18:00:00,1528180.0,0,0,0,0,0,0,0,0,0,0,0,3.43
2023-10-08 00:00:00,1503253.5,0,0,0,0,0,0,0,0,0,0,0,-1.63
2023-10-08 06:00:00,1538720.0,0,0,0,0,0,0,0,0,0,0,0,2.36
2023-10-08 12:00:00,1549970.9,0,0,0,0,0,0,0,0,0,0,0,0.73
2023-10-08 18:00:00,1574698.9,0,0,0,0,0,0,0,0,0,0,0,1.6
2023-10-09 00:00:00,1549975.8,0,0,0,0,0,0,0,0,0,0,0,-1.57
2023-10-09 06:00:00,1575622.8,0,0,0,0,0,0,0,0,0,0,0,1.65
2023-10-09 12:00:00,1558888.6,0,0,0,0,0,0,0,0,0,0,0,-1.06
2023-10-09 18:00:00,1572485.6,0,0,0,0,0,0,0,0,0,0,0,0.87
2023-10-10 00:00:00,1558891.8,0,0,0,0,0,0,0,0,0,0,0,-0.86
2023-10-10 06:00:00,1558893.7,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-10-10 12:00:00,1503892.0,0,0,0,0,0,0,0,0,0,0,0,-3.53
2023-10-10 18:00:00,1521275.1,0,0,0,0,0,0,0,0,0,0,0,1.16
2023-10-11 00:00:00,1521277.0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-10-11 06:00:00,1515443.7,0,0,0,0,0,0,0,0,0,0,0,-0.38
2023-10-11 12:00:00,1515443.7,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-10-11 18:00:00,1476712.5,0,0,0,0,0,0,0,0,0,0,0,-2.56
2023-10-12 00:00:00,1481669.2,0,0,0,0,0,0,0,0,0,0,0,0.34
2023-10-12 06:00:00,1485343.6,0,0,0,0,0,0,0,0,0,0,0,0.25
2023-10-12 12:00:00,1496371.1,0,0,0,0,0,0,0,0,0,0,0,0.74
2023-10-12 18:00:00,1441005.8,0,0,0,0,0,0,0,0,0,0,0,-3.7
2023-10-13 00:00:00,1450000.1,0,0,0,0,0,0,0,0,0,0,0,0.62
2023-10-13 06:00:00,1229783.1,0,0,0,0,0,0,0,0,0,0,0,-15.19
2023-10-13 12:00:00,1311202.9,0,0,0,0,0,0,0,0,0,0,0,6.62
2023-10-13 18:00:00,1515978.9,0,0,0,0,0,0,0,0,0,0,0,15.62
2023-10-14 00:00:00,1514370.2,0,0,0,0,0,0,0,0,0,0,0,-0.11
2023-10-14 06:00:00,1519038.1,0,0,0,0,0,0,0,0,0,0,0,0.31
2023-10-14 12:00:00,1501470.0,0,0,0,0,0,0,0,0,0,0,0,-1.16
2023-10-15 00:00:00,1490002.4,0,0,0,0,0,0,0,0,0,0,0,-0.76
2023-10-15 06:00:00,1506779.3,0,0,0,0,0,0,0,0,0,0,0,1.13
2023-10-15 12:00:00,1528747.1,0,0,0,0,0,0,0,0,0,0,0,1.46
2023-10-15 18:00:00,1515781.9,0,0,0,0,0,0,0,0,0,0,0,-0.85
2023-10-16 00:00:00,1535109.8,0,0,0,0,0,0,0,0,0,0,0,1.28
2023-10-16 06:00:00,1538300.5,0,0,0,0,0,0,0,0,0,0,0,0.21
2023-10-16 12:00:00,1538735.6,0,0,0,0,0,0,0,0,0,0,0,0.03
2023-10-16 18:00:00,1556474.4,0,0,0,0,0,0,0,0,0,0,0,1.15
2023-10-17 00:00:00,1515782.1,0,0,0,0,0,0,0,0,0,0,0,-2.61
2023-10-17 06:00:00,1515782.8,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-10-17 12:00:00,1515785.8,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-10-17 18:00:00,1245099.6,0,0,0,0,0,0,0,0,0,0,0,-17.86
2023-10-18 00:00:00,1276959.9,0,0,0,0,0,0,0,0,0,0,0,2.56
2023-10-18 06:00:00,1276975.7,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-10-18 12:00:00,1405077.3,0,0,0,0,0,0,0,0,0,0,0,10.03
2023-10-18 18:00:00,1455467.5,0,0,0,0,0,0,0,0,0,0,0,3.59
2023-10-19 00:00:00,1495050.9,0,0,0,0,0,0,0,0,0,0,0,2.72
2023-10-19 06:00:00,1500000.0,0,0,0,0,0,0,0,0,0,0,0,0.33
2023-10-19 12:00:00,1550000.1,0,0,0,0,0,0,0,0,0,0,0,3.33
2023-10-19 18:00:00,1502738.8,0,0,0,0,0,0,0,0,0,0,0,-3.05
2023-10-20 00:00:00,1550001.2,0,0,0,0,0,0,0,0,0,0,0,3.15
2023-10-20 06:00:00,1500000.1,0,0,0,0,0,0,0,0,0,0,0,-3.23
2023-10-20 12:00:00,1550002.5,0,0,0,0,0,0,0,0,0,0,0,3.33
2023-10-20 18:00:00,1500005.7,0,0,0,0,0,0,0,0,0,0,0,-3.23
2023-10-21 00:00:00,1600001.3,0,0,0,0,0,0,0,0,0,0,0,6.67
2023-10-21 06:00:00,1465068.3,0,0,0,0,0,0,0,0,0,0,0,-8.43
2023-10-21 12:00:00,1450000.5,0,0,0,0,0,0,0,0,0,0,0,-1.03
2023-10-21 18:00:00,1472115.1,0,0,0,0,0,0,0,0,0,0,0,1.53
